OperatorInfo/Title;UsageType/Title;AddressInfo/Title;AddressInfo/AddressLine1;AddressInfo/AddressLine2;AddressInfo/Latitude;AddressInfo/Longitude;NumberOfPoints;Connections/0/ConnectionType/Title;Connections/0/Level/Title;Connections/0/Amps;Connections/0/Voltage;Connections/0/PowerKW
;Public;Parking Plaza de Cuba;Plaza de Cuba, 5;;20.878811;-76.261055;;CEE 7/4 - Schuko - Type F;;;;
;Public;Llanos Blancos;HI-30, 4;;27.777517;-17.907709;;CEE 7/4 - Schuko - Type F;;;;
;Public;Valverde;Calle de la Constitución, 4;;27.80949;-17.915749;;CEE 7/4 - Schuko - Type F;;;;
;Public;Ayuntamiento de Santa Lucía;Avenida de las Tirajanas, 153;;27.843541;-15.451059;;Mennekes (Type 2);;;;
;Public;Depuradora del Sureste;Calle los Cactus, 68;;27.852614;-15.408856;;Mennekes (Type 2);;;;
;Public;Ayuntamiento de Agüimes;Calle Doctor Joaquín Artiles, 1;;27.904029;-15.4458;;Mennekes (Type 2);;;;
;Public;Garby Fuerteventura 2;Calle los Atolladeros, 3;;28.051903;-14.357888;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.7
;Public;Restaurante Aisha;Calle 10 de Agosto, 12;;28.143112;-16.440086;;CEE 7/4 - Schuko - Type F;;;;
;Public;Endesa Las Palmas;Calle Eduardo Benot, 29;;28.144612;-15.429881;;Mennekes (Type 2);;;;
;Public;MIRADOR DE LA PUNTA;Carretera General, 265;;28.179036;-17.185433;;CEE 7/4 - Schuko - Type F;;;;
;Public;Garby Fuerteventura 1;Calle la Apañada, 58;;28.436771;-13.871263;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.7
;Public;Residencial Anaga;Calle de Carlos J.R. Hamilton, 1;;28.476883;-16.247284;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.68
;Public;Tazacorte;Avenida el Emigrante, 15;;28.64963;-17.945216;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;11
;Public;Avenida de puerto del carmen;Avenida las Playas, 19;;28.920642;-13.661307;;CEE 7/4 - Schuko - Type F;;;;
;Public;Cámara de Lanzarote;Carretera San Bartolomé, 296;;28.97663;-13.571446;;CEE 7/4 - Schuko - Type F;;;;
;Public;Bahía Sur;Calle Ferrocarril, 39;;36.471006;-6.205369;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;220;3.6
;Public;Marbella;Plaza Monseñor Rodrigo Bocanegra;;36.518791;-4.924707;;CHAdeMO;;;;
;Public;Parking Canalejas;Plaza San Juan de Dios;;36.530216;-6.292523;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
;Public;Aparcamiento EMA Parque Levante;Calle de Nazaret, 5;;36.681667;-6.119299;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
;Public;Carrefour los Patios;Calle Montejaque 241;;36.687015;-4.458796;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;220;3.7
;Public;Tabacalera;Calle Concejal Muñoz Cerván, 15;;36.697782;-4.438872;;CHAdeMO;;;;
;Public;Estación María Zambrano;Calle Mendívil, 9;;36.712716;-4.432233;;CEE 7/4 - Schuko - Type F;;;;
;Public;Universidad;Avenida Jenofonte, 18;;36.718719;-4.484175;;CHAdeMO;;;;
IBIL (Es);Public;Parking Eroski Arcco Amara;Calle de Gregorio Ordóñez, 1;;36.7193;-4.4628;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;380;11
;Public;Parking El Palo;Calle Alonso Carrillo de Albornoz, 1;;36.721034;-4.360783;;CHAdeMO;;;;
;Public;Parking Manacho;Avenida Santiago Ramón y Cajal, 15;;36.740415;-4.423753;;CEE 7/4 - Schuko - Type F;;;;
;Public;Centro comercial Alhsur;Plaza Industrial Pi, 2;;37.129268;-3.582307;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;360;22
;Public;Parking La Ilusión;Calle María Guerrero, s/n;;37.181369;-3.616105;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;360;22
;Public;Hospital Clínico;Calle de San Juan Bosco, 11;;37.182347;-5.778133;;CEE 7/4 - Schuko - Type F;;;;
;Public;Cementerio de la salud;Av del Conde de Vallellano, 8;;37.202804;-7.326597;;CEE 7/4 - Schuko - Type F;;;;
(Unknown Operator);Public;Parking Mercado del Arenal;Calle Genil, 26;;37.38729494;-6.000516001;;CEE 7/4 - Schuko - Type F;;;;
;Public;Sevilla Factory Dos Hermanas;Av del Ingeniero José Luis Prats, 46;;37.289907;-5.942941;;CEE 7/4 - Schuko - Type F;;;;
;Public;Puerto de Gelves;Calle de PuertoGelves;;37.34031;-6.023952;;CEE 7/4 - Schuko - Type F;;;;
;Public - Membership Required;Salmedina esquina Corpus Christi;Calle Salmedina, 6;;37.3684402;-5.9890795;2;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
;Public;Parking INSUR;Avenida Diego Martínez Barrio, 10;;37.374513;-5.97634;;CEE 7/4 - Schuko - Type F;;;;
;Public;San Francisco Javier;Avenida San Francisco Javier, 21;;37.378154;-5.974459;;CEE 7/4 - Schuko - Type F;;;;
;Public;Tussam Cocheras Metro-centro;Avenida Málaga, 5;;37.382377;-5.98616;;CEE 7/4 - Schuko - Type F;;;;
;Public;Avenida Reyes Católicos;Calle Reyes Católicos, 11;;37.388584;-6.000206;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking José Laguillo;Avenida José Laguillo, 5;;37.393885;-5.982635;;CEE 7/4 - Schuko - Type F;;;;
;Public;Emasesa;Calle Economía, 7;;37.393914;-5.948707;;CEE 7/4 - Schuko - Type F;;;;
;Public;Cartuja Pabellón de la Naturaleza;Camino de los Descubrimientos;;37.396139;-6.007229;;CEE 7/4 - Schuko - Type F;;;;
;Public;Avenida Montes Sierra 36;Avenida Montes Sierra, 36;;37.39728;-5.947282;;CEE 7/4 - Schuko - Type F;;;;
;Public;Concejal Alberto Jiménez;Calle Avicena, 3;;37.404383;-5.994543;;CEE 7/4 - Schuko - Type F;;;;
;Public;Plaza del Doctor Fortún;Plaza Doctor Fortún, 2;;37.405423;-1.579896;;CEE 7/4 - Schuko - Type F;;;;
;Public;PRODETUR;Calle Jacques Cousteau, 1;;37.4066;-6.00552;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Macarena;Calle Doctor Fedriani, 18;;37.406737;-5.985376;;CEE 7/4 - Schuko - Type F;;;;
;Public;Cartuja Leonardo Da Vinci;Calle Leonardo Da Vinci, 19;;37.40841;-6.00675;;CEE 7/4 - Schuko - Type F;;;;
;Public;Sevilla The Style Outlets;Calle Finca los Espartales, 24;;37.439542;-5.885559;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
;Public;Paseo de la Victoria;Paseo de la Victoria, 33-35;;37.883606;-4.784568;;CEE 7/4 - Schuko - Type F;;;;
;Public;Makro;Calle Jeronimo Molina Garcia, 2-17;;37.959641;-1.134474;;CEE 5 Pin;;16;380;
;Public;MOTOS Alfonso X El Sabio;Calle Santa Clara, 8;;37.987809;-1.130188;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
;Public;Parking Torre de Hércules;Carretera de Circunvalacion, 1-15;;38.019643;-3.370447;;Mennekes (Type 2);;;;
;Public;Parking Parc de Sa Riera;Calle Jesus, 27-29;;38.047288;-4.172791;;CEE 3 Pin;;;;
;Public;Parking Europa;Calle del Club de Fútbol Hércules, 4;;38.3358114;-0.5085528;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
;Public;Parking La Lonja;Calle del Capitán Segarra, 12;;38.349509;-0.486816;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Europa;Calle de Alfonso Guixot, 3;;38.3627928;-0.4927008;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
;Public;Playa Muchavista;Avinguda Jaume i el Conqueridor, 65;;38.39858;-0.406603;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
;Public;Parking CEAM;Carrer l'Estatut, 10P;;38.602869;-0.048109;;CEE 7/4 - Schuko - Type F;;;;
;Public;El Pilar de La Mola;Av de la Mola, 45-115;;38.668672;1.55624;;CEE 7/4 - Schuko - Type F;;;;
;Public;Es Caló de Sant Agustí;Calle de Sant Agustí, 2;;38.67727;1.517239;;CEE 7/4 - Schuko - Type F;;;;
;Public;Ca Marí;Carrer de Camino de Simonet, 1;;38.686174;1.464222;;CEE 7/4 - Schuko - Type F;;;;
;Public;Alcoi;Plaza Ramón y Cajal;;38.695525;-0.473412;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
;Public;Electronova;Plaça Miquel Hernández, 6;;38.696343;-0.484452;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.6
;Public;CNH2;Calle Fernando el Santo, 70;;38.697626;-4.111947;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);;230;1.5
;Public;Enilec;Avinguda l'Alameda, 27;;38.70057;-0.479099;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.68
;Public;Sant Francesc Xavier 1;Calle de Desarrolla, 58;;38.704041;1.427143;;CEE 7/4 - Schuko - Type F;;;;
;Public;Sant Francesc Xavier 2;Calle de Ramón Llull, 4;;38.705442;1.428822;;CEE 7/4 - Schuko - Type F;;;;
;Public;Sant Ferran ses Roques;Calle de Sant Jaume, 2-22;;38.706396;1.457411;;CEE 7/4 - Schuko - Type F;;;;
;Public;Bautista Sanz;Avinguda Hispanitat, 4;;38.706549;-0.469683;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
Fenie Energía (Spain);Public;Carrer Filà Almogàvers I;Carrer Filà Almogàvers I;;38.71049153;-0.462530222;1;Mennekes (Type 2);;;;44
;Public;La Savina2;Calle de Denia, 1-11;;38.728696;1.420168;;CEE 7/4 - Schuko - Type F;;;;
;Public;Sa Roqueta;Carrer Proyecto Sr-1;;38.731537;1.443729;;CEE 7/4 - Schuko - Type F;;;;
;Public;La Savina1;Calle de Mare de Déu del Carme, 1;;38.732121;1.417032;;CEE 7/4 - Schuko - Type F;;;;
;Public;Plaza del Ayuntamiento;Calle Gabriel Miró, 2A;;38.767227;-0.611986;;CEE 7/4 - Schuko - Type F;;;;
;Public;Inel;Avenida del Textil, 67;;38.8306218;-0.5779925;;CEE 7/4 - Schuko - Type F;;;;
;Public;Zona Deportiva La Granadilla;Camino Granadilla, 1;;38.86187;-7.00319;;CEE 7/4 - Schuko - Type F;;;;
;Public;Estación de autobuses;Calle José Rebollo López, 30;;38.866736;-6.974174;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Conquistadores;Calle General Manuel Saavedra Palmeiro, 5;;38.871014;-6.973981;;CEE 7/4 - Schuko - Type F;;;;
;Public;Piscina San Roque;Calle Eugenio García Estop, 54;;38.87781;-6.94924;;CEE 7/4 - Schuko - Type F;;;;
;Public;Plaza Alta;Plaza San José, 9-10;;38.881781;-6.96921;;CEE 7/4 - Schuko - Type F;;;;
;Public;Viejo Vivero;Avenida Manuel Saavedra Martínez, 28;;38.885128;-6.990809;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Mercado de Triana;Plaza Altozano, 1A;;38.889048;-6.387162;;CEE 7/4 - Schuko - Type F;;;;
;Public;Estación de trenes;Argüello Carvajal Teologo Siglo XVII, 10;;38.899715;-6.969233;;CEE 7/4 - Schuko - Type F;;;;
;Public - Membership Required;Paseo de Roma;Paseo Roma, 1B;;38.91553;-6.34815;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
;Public;Valverde Lillo;Calle F Valverde Lillo, 2;;38.91696;-6.346069;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
;Public;Plaza Margarita Xirgú;Calle Mariano José de Larra, 1;;38.917242;-6.33921;;CEE 7/4 - Schuko - Type F;;;;
;Public;Felix Valverde Lillo;Calle F Valverde Lillo, 8-10;;38.917456;-6.345216;;CEE 7/4 - Schuko - Type F;;;;
;Public;Avenida de la Libertad;Avenida Libertad, 21-23;;38.918359;-6.94144;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Avda Juan Carlos I;Calle Cabo Verde, 2;;38.919266;-6.336108;;CEE 7/4 - Schuko - Type F;;;;
;Public;Museo Abierto Mérida;Avenida Juan Carlos I, 40;;38.922416;-6.330294;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parkin Calle Trebol;Calle Rabo de Buey;;38.927652;-6.336633;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking República Argentina;Avenida de República Argentina, 57-59;;38.969536;-0.185313;;CEE 7/4 - Schuko - Type F;;;;
;Public;Cova de Can Marçà;Cova de Can Marçà;;39.0827876;1.442497;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Politécnica;Calle Calvario, 4;;39.186937;-5.134076;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Plaza Mayor;Plaza de la Libertad, 1;;39.368804;-3.353643;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Plaza de la Concordia;Plaza de la Concordia, 2;;39.427589;-0.469094;;CEE 7/4 - Schuko - Type F;;;;
;Public;Edificio Embarcadero;Calle Santa Cristina, 1;;39.446409;-6.390506;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Museo Luis de Morales;Calle Encarnación, 29;;39.456983;-5.881714;;CEE 7/4 - Schuko - Type F;;;;
;Public;Estación Joaquín Sorolla;Carrer de Sant Vicent Màrtir, 167;;39.459218;-0.382908;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
;Public;Parking Chile;Calle Polo y Peyrolón, 1;;39.471242;-0.356232;;CEE 7/4 - Schuko - Type F;;;;
;Public;Endesa Palma;Camino de Can Pastilla, 48;;39.547264;2.697335;;CEE 7/4 - Schuko - Type F;;;;
;Public;Ayuntamiento de Palma Conquistador 18;Calle del Conquistador, 18;;39.568979;2.647294;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Manacor;Calle de Manacor, 66;;39.571195;2.665913;;CEE 7/4 - Schuko - Type F;;;;
;Public;Ayuntamiento de Palma;Carrer d'Aragó, 4;;39.573012;2.657433;;CEE 7/4 - Schuko - Type F;;;;
;Public;Carrefour - El Osito;Calle Tuejar, 41-43;;39.578962;-0.528937;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Parc de Sa Riera;Camí de Jesús, 29;;39.593825;2.631899;;CEE 3 Pin;Level 2 : Medium (Over 2kW);32;230;7.3
;Public;NOVELEC;Carrer Gremi de Ferrers, 41;;39.60422;2.674432;;CEE 7/4 - Schuko - Type F;;;;
;Public;Fenie Energía;Carrer Teixidors, 16;;39.625164;2.716821;;CEE 7/4 - Schuko - Type F;;;;
;Public;UIB;Carrer Illa d'en Colom;;39.635746;2.647514;;CEE 7/4 - Schuko - Type F;;;;
;Public;ParcBit;Carrer Parc Bit-2, 4;;39.635946;2.631606;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
;Public;Parcebit;Carrer Parc Bit-1, 2;;39.637188;2.63793;;CEE 7/4 - Schuko - Type F;;;;
;Public;Puerto;Av de la Hispanidad, 4;;39.665221;-0.228971;;CEE 7/4 - Schuko - Type F;;;;
;Public;Ayuntamiento;Plaza del Cronista Chabret, 11-12;;39.681701;-0.278361;;CEE 7/4 - Schuko - Type F;;;;
;Public;Binissalem;Camí del Pedaç, 8;;39.686186;2.838727;;CEE 3 Pin;Level 2 : Medium (Over 2kW);32;230;7.4
;Public;Parking Areal;Calle del Arenal, 20;;39.872743;-3.729931;;Mennekes (Type 2);;;;
;Public;Parking Av. Portugal;Avenida de Portugal, 51;;39.958105;-4.84349;;CEE 7/4 - Schuko - Type F;;;;
;Public;Universitat Jaume I;CV-1520, 16;;39.996909;-0.065583;;CEE 7/4 - Schuko - Type F;;;;
;Public;Lithica;Camí Vell de Maó, 1;;40.003044;3.844748;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Principe Pio;Calle de Mozart, 4;;40.221225;-3.853444;;CEE 7/4 - Schuko - Type F;;;;
;Public;Bricor Madrid Xanadú;Calle Azucena, 7;;40.269164;-3.915136;;CEE 7/4 - Schuko - Type F;;;;
;Public;Madrid Xanadú;Calle del Puerto de Navacerrada, 10;;40.301016;-3.927334;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;3.7
;Public;Aparcamiento Plaza del Turia;Plaza del Turia, 1-2;;40.316832;-3.873245;;CEE 7/4 - Schuko - Type F;;;;
;Public;Aparcamiento Calle Luna;Calle Pintor Murillo, 11;;40.326608;-3.870572;;CEE 7/4 - Schuko - Type F;;;;
;Public;Centro Comercial Tres Aguas;Av. San Martín de Valdeiglesias, 17X;;40.35679;-3.83038;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
;Public;Parking INSUR Cartuja;Calle Louis Braille;;40.362328;-3.917107;;CEE 7/4 - Schuko - Type F;;;;
;Public;Universidad Europea;Complejo Universidad Europea de Madrid;;40.37231;-3.916852;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
;Public;Parking Avda Oeste;Calle del Hospital, 1;;40.377118;-4.210793;;CEE 7/4 - Schuko - Type F;;;;
IBIL (Es);Public;Frevue;Calle Maestro Arbós, 2;;40.389188;-3.695422;;J1772;;;;
;Public;Kinépolis;Calle Edgar Neville, 1;;40.39404;-3.7966;;CEE 5 Pin;Level 2 : Medium (Over 2kW);32;230;22
GIC;Public;Cerro de la Plata;Calle de Cerro de la Plata, 4;;40.400164;-3.675077;;CEE 7/4 - Schuko - Type F;;;;
GIC;Public;Ronda de Valencia;Ronda de Valencia, 1;;40.405731;-3.699459;;CEE 7/4 - Schuko - Type F;;;;
;Public;Estación de Atocha;Avenida de la Ciudad de Barcelona, 2;;40.405859;-3.687117;;CEE 7/4 - Schuko - Type F;;;;
Fenie Energía (Spain);Public - Membership Required;Boadilla del Monte - Hermanos Machado;Calle Hermanos Machado, 1503;;40.40887;-3.89666;3;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
;Public;Parking ADIF;Calle de Bailén, 16;;40.412532;-3.713933;;;;;;
GIC;Public;Plaza de la Lealtad;Plaza Lealtad, 5;;40.415715;-3.692592;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Antoni Maura;Av de Antoni Maura, 22-28;;40.416434;-3.689295;;Mennekes (Type 2);;;;
;Public;Parking Serrano 1;Calle de Serrano, 5-7;;40.421521;-3.688698;;CEE 7/4 - Schuko - Type F;;;;
;Public;Mercado San Antón;Calle de Augusto Figueroa, 24;;40.422047;-3.697554;;CEE 7/4 - Schuko - Type F;;;;
GIC;Public;Goya 36;Calle de Goya, 34;;40.424871;-3.681347;;CEE 7/4 - Schuko - Type F;;;;
GIC;Public;Génova 24;Calle de Génova, 24;;40.425903;-3.692601;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Serrano 3;Calle de Serrano, 27-31;;40.426973;-3.687714;;CEE 7/4 - Schuko - Type F;;;;
IBIL (Es);Public;Fuencarral 114;Calle de Fuencarral, 114;;40.429677;-3.702413;;Mennekes (Type 2);;;;
GIC;Public;Manuel Silvela 16;Calle de Manuel Silvela, 16;;40.430516;-3.699094;;CEE 7/4 - Schuko - Type F;;;;
IBIL (Es);Public;Pozuelo;Calle San Juan de la Cruz, 2;;40.43054;-3.812142;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;240;22
GIC;Public;Castelló 105;Calle de Castelló, 1015;;40.432227;-3.680931;;CEE 7/4 - Schuko - Type F;;;;
GIC;Public;Paseo de la Castellana 33;Paseo de la Castellana, 33;;40.432889;-3.688962;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;240;2.35
;Public;Parking Galaxia Moncloa;Calle de Isaac Peral, 2;;40.434757;-3.718308;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
IBIL (Es);Public;Fernández de los Ríos, 42;Calle Fernández de los Ríos, 42;;40.435213;-3.709272;;Mennekes (Type 2);;;;
GIC;Public;Santa Engracia 115;Calle Santa Engracia, 115;;40.438029;-3.700348;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Nuevos Ministerios;Paseo de la Castellana, 69;;40.447269;-3.691702;;Mennekes (Type 2);;;;
;Public;La Ballena Azul;Avda. del Sol 20;Pol. Industrial Las Monjas;40.449367;-3.482243;;CEE 7/4 - Schuko - Type F;;;;
GIC;Public;Bueso Pineda;Calle de Bueso Pineda, 29;;40.453937;-3.65569;;CEE 7/4 - Schuko - Type F;;;;
IBIL (Es);Public;Paseo de la Castellana 160;Paseo de la Castellana, 160;;40.457343;-3.688678;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;11
;Public;La solana Padel;Calle Tenerife, 7;;40.457805;-3.457584;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Vinci Park Orense;Calle de Orense, 50;;40.458001;-3.694258;;CEE 7/4 - Schuko - Type F;;;;
;Public;Estación de Cercanías El Barrial;Calle Rafael Boti 62;;40.464394;-3.808103;;Mennekes (Type 2);;;;
GIC;Public;Marcelo Spínola 10;Calle del Cardenal Marcelo Spínola, 10;;40.467278;-3.669803;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Estación ADIF;Estación de Chamartin, Avenida Pio XII;;40.471433;-3.6839126;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.7
;Public;Gas Natural fenosa;Avenida San Luis, 77;;40.472836;-3.663468;;CEE 7/4 - Schuko - Type F;;;;
;Public;Cercanias Majadahonda;Majadahonda;;40.474679;-3.8452582;;CEE 7/4 - Schuko - Type F;;;;
;Public;Aparcamiento H: Avda Portugal;Calle de Zaragoza, 15;;40.486197;-3.344691;;CEE 7/4 - Schuko - Type F;;;;
;Private - For Staff, Visitors or Customers;BMW IBERICA Madrid;Avenida de Burgos, 118;;40.488541;-3.672387;;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
;Public;Universidad de Alcalá;Calle Euclides, 9A;;40.506782;-3.342034;;CEE 7/4 - Schuko - Type F;;;;
;Public;Las Rozas Renfe;Carretera Via Servicio Las Rozas, 62;;40.567539;-3.918036;;Mennekes (Type 2);;;;
;Public;Parking Via Roma;Via Roma, 4;;40.579369;17.036496;;CEE 3 Pin;Level 2 : Medium (Over 2kW);32;230;7.3
(Unknown Operator);Public;Parking Avenida de Portugal;Avenida Portugal, 51;;40.4149445;-3.7277009;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking museo de la ciencia;Avenida Salamanca, 7R;;40.655418;-6.099545;;CEE 7/4 - Schuko - Type F;;;;
;Public;Cesvimap;Calle Jorge de Santayana, 3;;40.6668;-4.685537;;Mennekes (Type 2);;;;
;Public;Arévalo;Plaza del Real;;41.064719;-4.720458;;Mennekes (Type 2);;;;
;Public;Circuit de Catalunya;Camino Mas Moreneta;;41.566026;2.258772;;CEE 7/4 - Schuko - Type F;;;;
;Public;Parking Atarazanas;Calle Atarazanas, 12;;41.595837;-4.117066;;Mennekes (Type 2);;;;
;Public;PRAE Cañada Real;Cañada Real, 326-386;;41.606281;-4.760892;;Mennekes (Type 2);;;;
;Public;Cdo covaresa;Calle Felipe Sánchez Román, s/n;;41.612484;-4.748992;;CEE 7/4 - Schuko - Type F;;;;
;Public;Grupo Cobra;Avenida Madrid, 46;;41.61289;-4.72742;;Mennekes (Type 2);;;;
;Public;Agencia de innovacion;Paseo de Zorrilla, 191;;41.618265;-4.747901;;CEE 7/4 - Schuko - Type F;;;;
;Public;Emerix;Calle del Cobalto, 40;;41.619746;-4.707716;;CEE 7/4 - Schuko - Type F;;;;
;Public;Centro comercial valsur exterior;Paseo Zorrilla, 306;;41.622773;-4.748667;;CEE 7/4 - Schuko - Type F;;;;
;Public;Centro comercial valsur interior;Camino Viejo de Simancas, 19P;;41.623642;-4.752018;;CEE 7/4 - Schuko - Type F;;;;
;Public - Membership Required;Casa de la india;Calle India, 4;;41.64063;-4.733381;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
;Public;Parking de Colón;Calle Estación del Norte, 1B;;41.643776;-4.727521;;CEE 7/4 - Schuko - Type F;;;;
;Public;Doctrinos;Calle de los Doctrinos, 4;;41.649224;-4.729826;;CEE 7/4 - Schuko - Type F;;;;
;Public - Membership Required;Plaza del Milenio;Avenida de José Luis Arrese, 3;;41.6501742;-4.7370548;4;CEE 7/4 - Schuko - Type F;;16;230;3.7
;Public;Estacionamiento El Carmen;Calle Marqués Casa Jiménez, 2;;41.650564;-0.885031;;CEE 7/4 - Schuko - Type F;;;;
;Public;César Augusto;Avenida César Augusto, 60;;41.654578;-0.884032;;CEE 7/4 - Schuko - Type F;;;;
;Public;Feria de Muestras;Avenida Ramón Pradera, 2;;41.6555;-4.737709;;CEE 7/4 - Schuko - Type F;;;;
;Public;San Agustín;Calle San Agustín, 1-3;;41.655886;-4.731132;;CEE 7/4 - Schuko - Type F;;;;
;Public;EdRR El Prat de Llobregat (AMB) (DC50kW AC44kW);Plaça de la Volateria-Carrer de Canudas;;41.31814;2.07481;;CCS (Type 2 Version of Combined Coupler);Level 3:  High (Over 40kW);100;400;40
;Public;EdRR Cornellà de Llobregat (AMB) (DC50kW AC44kW);Carrer de Baltasar Oriol i Mercer-Avinguda de la Porta Diagonal;;41.3532641;2.0897608;;CCS (Type 2 Version of Combined Coupler);Level 3:  High (Over 40kW);100;400;40
;Public;89 AjBCN-ETRA-COBRA;Carretera del Prat, 42;;41.359982;2.133193;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);32;220;7
;Public;B:SM 33 - Plaça Navas;Carrer de Jaume Fabra, 12;;41.3744;2.1597;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);32;220;7
;Public;18 AjBCN-Endesa;Rambla Badal, 165 - Carrer de Sants;;41.37533581;2.130439728;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);32;220;7
;Public;20 (eTAXI)-Barceloneta - Joan de Borbó (7.4kW);Passeig Joan de Borbó - Carrer de la Drassana, 1;;41.37544423;2.189038619;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);32;220;7
;Public;B:SM 49 - Sant Rafael;Carrer de Sant Rafael, 15;;41.379272;2.169613;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);32;220;7
;Public;25 AjBCN-Endesa-Sants;Avinguda  de Josep Tarradellas, 1;;41.380928;2.142103;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);32;220;7
;Public;B:SM 15 - Hospital del Mar;Passeig  Marítim de la Barceloneta, 23-31;;41.382737;2.194412;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);32;220;7
;Public;EdRR-Pla de Palau  (DC50kW AC43kW);Pla de Palau, 4;;41.383084;2.182858;;CCS (Type 2 Version of Combined Coupler);;;;
;Public;084 MOBECPOINT-ETSEIB;Carrer de Pasqual i Vila 22 - Avinguda  Diagonal;;41.385166;2.116051;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);32;220;7
;Public;B:SM 25 - P.R.Biomèdica;Carrer del Doctor Aiguader, 88;;41.385662;2.193913;;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);32;220;7
